Id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,satisfaction
105905,Male,Loyal Customer,60,Business travel,Eco,283,neutral or dissatisfied
60943,Male,Loyal Customer,13,Business travel,Business,1529,satisfied
101584,Male,disloyal Customer,29,Business travel,Business,1099,neutral or dissatisfied
71388,Female,Loyal Customer,45,Business travel,Business,2580,satisfied
77866,Male,Loyal Customer,44,Business travel,Business,1262,satisfied
49223,Female,Loyal Customer,50,Business travel,Eco,109,satisfied
106530,Female,Loyal Customer,26,Personal Travel,Eco,271,neutral or dissatisfied
28676,Female,Loyal Customer,27,Business travel,Business,2777,satisfied
39553,Male,Loyal Customer,16,Business travel,Business,2865,satisfied
109597,Female,disloyal Customer,24,Business travel,Eco,920,neutral or dissatisfied
62291,Male,disloyal Customer,34,Business travel,Business,414,neutral or dissatisfied
40177,Female,Loyal Customer,30,Business travel,Business,2154,satisfied
33413,Male,Loyal Customer,50,Business travel,Eco,2349,satisfied
127599,Male,disloyal Customer,21,Business travel,Eco,1773,neutral or dissatisfied
66723,Male,Loyal Customer,61,Personal Travel,Eco,802,neutral or dissatisfied
73698,Female,Loyal Customer,32,Business travel,Business,192,neutral or dissatisfied
27641,Female,Loyal Customer,22,Personal Travel,Eco Plus,937,neutral or dissatisfied
83891,Male,Loyal Customer,46,Business travel,Business,1050,neutral or dissatisfied
51662,Female,disloyal Customer,15,Business travel,Eco,370,neutral or dissatisfied
19833,Female,Loyal Customer,29,Personal Travel,Eco,413,neutral or dissatisfied
63416,Female,Loyal Customer,12,Personal Travel,Eco,372,neutral or dissatisfied
7645,Male,disloyal Customer,50,Business travel,Business,641,neutral or dissatisfied
86002,Male,Loyal Customer,54,Business travel,Eco,528,neutral or dissatisfied
64457,Male,Loyal Customer,69,Personal Travel,Eco,989,neutral or dissatisfied
109551,Male,Loyal Customer,38,Personal Travel,Eco,920,neutral or dissatisfied
86553,Female,disloyal Customer,25,Business travel,Eco Plus,853,neutral or dissatisfied
17491,Male,Loyal Customer,26,Business travel,Eco,352,neutral or dissatisfied
114667,Female,Loyal Customer,53,Business travel,Business,2690,satisfied
59149,Male,Loyal Customer,47,Business travel,Business,1846,satisfied
74892,Male,Loyal Customer,42,Business travel,Business,2475,satisfied
15197,Male,disloyal Customer,19,Business travel,Eco,461,neutral or dissatisfied
6867,Male,Loyal Customer,63,Personal Travel,Eco,622,neutral or dissatisfied
111943,Male,disloyal Customer,18,Business travel,Eco,533,neutral or dissatisfied
46720,Male,Loyal Customer,52,Personal Travel,Eco,125,neutral or dissatisfied
67966,Male,Loyal Customer,60,Business travel,Eco Plus,1464,neutral or dissatisfied
33341,Male,Loyal Customer,38,Business travel,Business,2355,satisfied
50319,Male,Loyal Customer,41,Business travel,Eco,77,satisfied
82927,Male,Loyal Customer,41,Business travel,Business,2563,satisfied
14562,Female,disloyal Customer,15,Business travel,Eco,986,neutral or dissatisfied
108335,Female,Loyal Customer,49,Business travel,Eco,1750,neutral or dissatisfied
97959,Male,Loyal Customer,18,Personal Travel,Eco,793,satisfied
1026,Female,Loyal Customer,39,Business travel,Eco,229,satisfied
26910,Female,Loyal Customer,25,Business travel,Business,1874,neutral or dissatisfied
14054,Male,disloyal Customer,28,Business travel,Business,319,satisfied
109458,Female,Loyal Customer,37,Business travel,Business,2571,satisfied
51772,Female,Loyal Customer,31,Personal Travel,Eco,261,neutral or dissatisfied
15019,Female,Loyal Customer,32,Personal Travel,Eco,557,neutral or dissatisfied
23664,Female,disloyal Customer,25,Business travel,Eco,196,neutral or dissatisfied
6731,Male,Loyal Customer,55,Business travel,Business,3934,satisfied
57753,Male,Loyal Customer,51,Business travel,Business,2704,satisfied
29788,Female,Loyal Customer,40,Business travel,Business,2334,satisfied
28336,Male,Loyal Customer,25,Business travel,Business,3848,satisfied
2878,Female,Loyal Customer,70,Personal Travel,Eco,409,neutral or dissatisfied
81675,Female,Loyal Customer,55,Business travel,Eco,907,neutral or dissatisfied
50905,Male,Loyal Customer,53,Personal Travel,Eco,262,neutral or dissatisfied
90850,Male,Loyal Customer,73,Business travel,Business,2141,neutral or dissatisfied
29340,Female,Loyal Customer,32,Business travel,Eco Plus,859,satisfied
68731,Male,Loyal Customer,30,Personal Travel,Eco Plus,237,neutral or dissatisfied
115978,Male,Loyal Customer,19,Personal Travel,Eco,308,neutral or dissatisfied
29829,Male,Loyal Customer,33,Business travel,Business,3679,satisfied
82401,Female,Loyal Customer,13,Personal Travel,Eco,501,neutral or dissatisfied
80083,Male,Loyal Customer,53,Business travel,Eco Plus,550,satisfied
42783,Female,disloyal Customer,31,Business travel,Eco,1118,neutral or dissatisfied
39020,Male,Loyal Customer,62,Business travel,Business,3179,satisfied
46111,Male,Loyal Customer,29,Personal Travel,Eco,1085,neutral or dissatisfied
66327,Male,Loyal Customer,57,Business travel,Business,2807,satisfied
43012,Male,Loyal Customer,34,Business travel,Business,3802,satisfied
82776,Male,disloyal Customer,45,Business travel,Eco,926,neutral or dissatisfied
48215,Female,Loyal Customer,65,Personal Travel,Eco,192,neutral or dissatisfied
57441,Female,Loyal Customer,48,Business travel,Business,235,neutral or dissatisfied
55928,Female,Loyal Customer,8,Personal Travel,Eco,733,neutral or dissatisfied
98446,Male,Loyal Customer,36,Personal Travel,Eco,814,neutral or dissatisfied
121273,Female,Loyal Customer,48,Business travel,Business,2075,satisfied
59385,Female,Loyal Customer,10,Personal Travel,Eco,2338,neutral or dissatisfied
27078,Male,disloyal Customer,24,Business travel,Eco,834,satisfied
104661,Male,Loyal Customer,52,Business travel,Business,1778,satisfied
111483,Male,disloyal Customer,43,Business travel,Eco,1052,neutral or dissatisfied
11558,Female,Loyal Customer,21,Business travel,Business,657,satisfied
83673,Female,disloyal Customer,24,Business travel,Eco,577,neutral or dissatisfied
120382,Male,disloyal Customer,40,Business travel,Business,449,satisfied
82170,Female,Loyal Customer,8,Personal Travel,Eco,237,neutral or dissatisfied
117397,Female,Loyal Customer,40,Business travel,Business,544,satisfied
59357,Male,Loyal Customer,41,Business travel,Business,2556,satisfied
91983,Female,Loyal Customer,67,Personal Travel,Eco Plus,2475,neutral or dissatisfied
119617,Male,Loyal Customer,40,Business travel,Business,3034,satisfied
90639,Female,Loyal Customer,51,Business travel,Business,366,satisfied
59638,Female,Loyal Customer,59,Business travel,Business,956,neutral or dissatisfied
119074,Male,Loyal Customer,29,Business travel,Business,2218,satisfied
13395,Male,Loyal Customer,70,Personal Travel,Eco,456,satisfied
108871,Male,Loyal Customer,12,Personal Travel,Eco Plus,1892,neutral or dissatisfied
104029,Male,disloyal Customer,26,Business travel,Business,1262,satisfied
12025,Male,Loyal Customer,41,Business travel,Business,3423,satisfied
42755,Male,Loyal Customer,60,Business travel,Business,493,satisfied
32936,Male,Loyal Customer,39,Personal Travel,Eco,163,neutral or dissatisfied
53978,Female,Loyal Customer,68,Personal Travel,Eco,1117,neutral or dissatisfied
70029,Male,Loyal Customer,32,Business travel,Business,2187,satisfied
96407,Male,Loyal Customer,18,Personal Travel,Eco,1342,neutral or dissatisfied
127129,Male,Loyal Customer,15,Personal Travel,Eco,304,neutral or dissatisfied
113946,Female,Loyal Customer,43,Business travel,Business,1750,satisfied
40606,Male,Loyal Customer,49,Personal Travel,Eco,216,neutral or dissatisfied
7742,Male,Loyal Customer,25,Personal Travel,Eco,489,neutral or dissatisfied
128529,Female,Loyal Customer,50,Personal Travel,Eco,370,neutral or dissatisfied
80556,Female,Loyal Customer,39,Business travel,Business,1747,satisfied
22155,Female,Loyal Customer,33,Business travel,Business,773,satisfied
56314,Male,Loyal Customer,17,Personal Travel,Business,200,neutral or dissatisfied
82206,Male,Loyal Customer,41,Business travel,Business,405,satisfied
68344,Male,Loyal Customer,31,Business travel,Business,1598,satisfied
18464,Female,disloyal Customer,39,Business travel,Business,201,satisfied
129310,Male,Loyal Customer,64,Business travel,Business,2475,satisfied
70613,Male,Loyal Customer,52,Business travel,Business,3935,satisfied
8558,Female,Loyal Customer,30,Business travel,Business,2657,neutral or dissatisfied
86840,Female,Loyal Customer,42,Business travel,Eco,292,satisfied
122170,Female,Loyal Customer,48,Business travel,Business,544,satisfied
24839,Male,Loyal Customer,29,Personal Travel,Eco,861,neutral or dissatisfied
87935,Female,disloyal Customer,23,Business travel,Eco,271,satisfied
10735,Male,Loyal Customer,74,Business travel,Eco,134,neutral or dissatisfied
118083,Male,Loyal Customer,60,Business travel,Business,1276,neutral or dissatisfied
15189,Female,Loyal Customer,46,Business travel,Business,3185,neutral or dissatisfied
116832,Male,Loyal Customer,55,Business travel,Business,451,satisfied
99415,Male,Loyal Customer,41,Business travel,Business,1981,satisfied
111821,Male,Loyal Customer,59,Personal Travel,Business,1605,neutral or dissatisfied
60089,Male,Loyal Customer,57,Business travel,Business,1005,satisfied
51644,Female,Loyal Customer,36,Business travel,Eco,455,neutral or dissatisfied
129771,Male,Loyal Customer,16,Personal Travel,Eco,308,neutral or dissatisfied
5412,Female,Loyal Customer,54,Business travel,Business,812,satisfied
98444,Female,disloyal Customer,38,Business travel,Eco,414,neutral or dissatisfied
39113,Male,Loyal Customer,36,Business travel,Eco,190,satisfied
36518,Female,Loyal Customer,25,Business travel,Business,1197,satisfied
119576,Female,Loyal Customer,55,Personal Travel,Eco Plus,814,neutral or dissatisfied
57227,Female,Loyal Customer,40,Personal Travel,Eco,1514,neutral or dissatisfied
107365,Female,Loyal Customer,21,Personal Travel,Eco,632,neutral or dissatisfied
233,Female,disloyal Customer,38,Business travel,Business,213,neutral or dissatisfied
70295,Female,Loyal Customer,10,Personal Travel,Eco,852,neutral or dissatisfied
110124,Female,Loyal Customer,60,Business travel,Business,1056,satisfied
46382,Female,disloyal Customer,45,Business travel,Eco,1013,neutral or dissatisfied
121254,Male,disloyal Customer,54,Business travel,Eco,575,neutral or dissatisfied
92891,Male,Loyal Customer,51,Business travel,Business,3236,satisfied
57816,Male,Loyal Customer,44,Business travel,Business,2764,satisfied
36109,Female,Loyal Customer,46,Personal Travel,Eco Plus,399,neutral or dissatisfied
1770,Male,disloyal Customer,20,Business travel,Business,408,satisfied
70400,Female,Loyal Customer,44,Business travel,Business,1162,satisfied
75299,Male,Loyal Customer,36,Personal Travel,Eco Plus,1744,neutral or dissatisfied
121885,Female,Loyal Customer,13,Personal Travel,Eco,366,neutral or dissatisfied
93772,Male,Loyal Customer,38,Personal Travel,Eco Plus,368,neutral or dissatisfied
15078,Female,Loyal Customer,33,Business travel,Business,239,satisfied
17597,Male,Loyal Customer,63,Personal Travel,Eco,695,neutral or dissatisfied
4927,Female,Loyal Customer,60,Business travel,Business,1020,satisfied
32994,Female,Loyal Customer,62,Personal Travel,Eco,163,neutral or dissatisfied
8213,Female,Loyal Customer,50,Business travel,Eco,125,neutral or dissatisfied
53073,Female,Loyal Customer,24,Business travel,Eco Plus,1208,satisfied
19789,Female,Loyal Customer,15,Personal Travel,Eco,667,neutral or dissatisfied
84270,Male,Loyal Customer,34,Business travel,Business,334,neutral or dissatisfied
74151,Female,Loyal Customer,36,Business travel,Business,2046,neutral or dissatisfied
117893,Female,Loyal Customer,50,Business travel,Business,1566,satisfied
15249,Male,Loyal Customer,19,Personal Travel,Eco,445,satisfied
114937,Male,Loyal Customer,52,Business travel,Business,2590,satisfied
85861,Male,Loyal Customer,50,Business travel,Business,2136,satisfied
17158,Female,disloyal Customer,26,Business travel,Eco,643,neutral or dissatisfied
128028,Female,disloyal Customer,49,Business travel,Business,1440,neutral or dissatisfied
3109,Male,Loyal Customer,54,Personal Travel,Eco Plus,594,neutral or dissatisfied
6332,Male,disloyal Customer,27,Business travel,Business,296,satisfied
129473,Male,Loyal Customer,60,Business travel,Business,2611,satisfied
70511,Male,Loyal Customer,10,Personal Travel,Eco,867,neutral or dissatisfied
8529,Female,Loyal Customer,15,Personal Travel,Eco,862,neutral or dissatisfied
44101,Female,disloyal Customer,20,Business travel,Eco,257,neutral or dissatisfied
20031,Male,Loyal Customer,52,Business travel,Business,2398,satisfied
2103,Male,Loyal Customer,60,Personal Travel,Eco,812,neutral or dissatisfied
33484,Male,Loyal Customer,44,Business travel,Business,2496,satisfied
41094,Female,Loyal Customer,50,Business travel,Eco,140,satisfied
76419,Male,Loyal Customer,40,Business travel,Business,3142,satisfied
107120,Female,disloyal Customer,23,Business travel,Eco,842,neutral or dissatisfied
109543,Female,Loyal Customer,30,Personal Travel,Eco,861,neutral or dissatisfied
86687,Male,Loyal Customer,51,Personal Travel,Business,1747,neutral or dissatisfied
106144,Female,Loyal Customer,58,Business travel,Eco,302,neutral or dissatisfied
126649,Male,Loyal Customer,46,Personal Travel,Eco,602,satisfied
5451,Male,Loyal Customer,52,Business travel,Business,265,neutral or dissatisfied
99445,Male,disloyal Customer,20,Business travel,Business,283,satisfied
44102,Male,Loyal Customer,46,Business travel,Business,473,satisfied
81994,Male,disloyal Customer,46,Business travel,Eco,1253,neutral or dissatisfied
54677,Female,Loyal Customer,46,Business travel,Business,2758,satisfied
32338,Male,Loyal Customer,56,Business travel,Business,3344,satisfied
56855,Male,Loyal Customer,54,Personal Travel,Business,2565,neutral or dissatisfied
5993,Female,Loyal Customer,55,Business travel,Business,3494,satisfied
100442,Female,disloyal Customer,27,Business travel,Business,780,neutral or dissatisfied
74164,Male,Loyal Customer,52,Personal Travel,Eco,721,neutral or dissatisfied
59220,Male,Loyal Customer,18,Personal Travel,Eco,1440,neutral or dissatisfied
47033,Female,Loyal Customer,48,Business travel,Business,2624,satisfied
51724,Male,Loyal Customer,66,Personal Travel,Eco,493,neutral or dissatisfied
107246,Male,Loyal Customer,42,Business travel,Business,307,satisfied
102045,Male,Loyal Customer,43,Business travel,Business,2864,neutral or dissatisfied
80996,Male,Loyal Customer,36,Business travel,Business,2614,neutral or dissatisfied
55696,Male,Loyal Customer,50,Business travel,Business,2633,satisfied
4705,Female,Loyal Customer,45,Personal Travel,Eco,489,neutral or dissatisfied
124533,Female,Loyal Customer,45,Business travel,Business,3139,neutral or dissatisfied
89236,Female,Loyal Customer,56,Business travel,Business,2139,satisfied
27404,Male,Loyal Customer,42,Business travel,Eco,671,satisfied
66299,Female,Loyal Customer,58,Business travel,Business,1578,satisfied
90250,Male,Loyal Customer,9,Personal Travel,Eco,1121,neutral or dissatisfied
69604,Male,Loyal Customer,60,Personal Travel,Eco,2475,neutral or dissatisfied
62231,Female,Loyal Customer,52,Personal Travel,Eco,2454,neutral or dissatisfied
127414,Male,Loyal Customer,50,Personal Travel,Eco,872,neutral or dissatisfied
83287,Male,Loyal Customer,12,Personal Travel,Eco,1979,neutral or dissatisfied
62159,Female,Loyal Customer,50,Business travel,Eco,2425,neutral or dissatisfied
